Transaction ID,Customer ID,Product ID,Quantity,Price per Unit,Age,Gender,Location,Income Group,Product Name,Product Category,Month,Day of Week,Price Range,Age Group,Season,Is Holiday,Customer Segment,Product Return Rate,Location_Chicago,Location_Houston,Location_Los Angeles,Location_New York,Total Sales,Price_Quantity
834,552,44,2,730.26,31.0,0,3,2,6,0,9,5,0,0,0,False,Regular,0.02,0,0,0,1,1460.52,1460.52
1378,611,48,3,649.9,52.0,1,1,2,7,3,3,3,0,0,1,False,Regular,0.05,0,1,0,0,1949.7,1949.6999999999998
1116,1405,15,2,306.26,26.0,0,0,1,4,2,7,4,2,0,2,False,Premium,0.05,1,0,0,0,612.52,612.52
1167,916,10,4,982.08,30.0,0,3,0,3,1,8,2,0,0,2,False,Premium,0.02,0,0,0,1,3928.32,3928.32
471,38,23,1,340.23,68.0,0,3,2,4,2,4,1,2,1,1,False,New,0.02,0,0,0,1,340.23,340.23
972,1117,50,1,904.0,36.0,1,2,2,4,2,2,3,0,0,3,False,Premium,0.02,0,0,1,0,904.0,904.0
654,128,28,2,995.03,38.0,1,2,0,6,0,1,2,0,0,3,False,New,0.02,0,0,1,0,1990.06,1990.06
400,18,33,1,121.18,39.0,1,1,1,4,2,2,3,1,0,3,False,New,0.05,0,1,0,0,121.18,121.18
512,293,11,1,276.28,30.0,1,2,2,3,1,1,3,1,0,3,False,Regular,0.02,0,0,1,0,276.28,276.28
321,25,20,4,295.8,38.0,0,3,1,6,0,11,0,1,0,0,False,New,0.02,0,0,0,1,1183.2,1183.2
20,93,4,3,93.26,64.0,1,2,1,7,3,1,0,1,0,3,False,New,0.02,0,0,1,0,279.78,279.78000000000003
685,200,43,3,960.57,37.0,0,0,1,6,0,1,3,0,0,3,False,Regular,0.02,1,0,0,0,2881.71,2881.71
36,16,21,2,182.02,41.0,0,2,0,4,2,2,3,1,0,3,False,New,0.05,0,0,1,0,364.04,364.04
903,419,37,1,149.83,54.0,0,0,0,6,0,12,1,1,0,3,False,Regular,0.02,1,0,0,0,149.83,149.83
828,1271,27,2,210.06,64.0,0,3,0,6,0,9,6,1,0,0,False,Premium,0.05,0,0,0,1,420.12,420.12
1748,850,26,1,594.91,45.0,1,3,1,3,1,3,2,2,0,1,False,Premium,0.02,0,0,0,1,594.91,594.91
408,86,21,2,367.16,31.0,0,0,2,4,2,2,1,2,0,3,False,New,0.05,1,0,0,0,734.32,734.32
921,1152,21,4,932.34,35.0,0,2,0,4,2,12,0,0,0,3,False,Premium,0.05,0,0,1,0,3729.36,3729.36
538,277,43,2,931.5,57.0,1,2,1,6,0,1,1,0,0,3,True,Regular,0.02,0,0,1,0,1863.0,1863.0
759,446,35,4,365.14,27.0,0,2,1,7,3,7,4,2,0,2,False,Regular,0.02,0,0,1,0,1460.56,1460.56
1063,54,27,4,453.03,42.0,2,4,3,6,0,5,3,2,1,1,False,New,0.05,0,0,0,0,1812.12,1812.12
1200,1131,24,3,245.83,19.0,1,3,1,6,0,9,4,1,2,0,False,Premium,0.05,0,0,0,1,737.49,737.49
246,52,42,2,154.3,67.0,1,1,2,4,2,9,3,1,1,0,False,New,0.05,0,1,0,0,308.6,308.6
1417,627,1,4,345.84,42.0,2,3,2,4,2,4,4,2,1,1,False,Regular,0.02,0,0,0,1,1383.36,1383.36
1128,27,16,1,888.57,42.0,2,4,3,6,0,7,5,0,1,2,False,New,0.02,0,0,0,0,888.57,888.57
785,726,34,3,297.46,51.0,1,1,1,3,1,8,5,1,0,2,False,Regular,0.02,0,1,0,0,892.38,892.3799999999999
1695,1515,34,3,806.78,49.0,0,2,0,3,1,2,5,0,0,3,False,Premium,0.02,0,0,1,0,2420.34,2420.34
490,51,37,2,770.91,31.0,0,0,0,6,0,5,2,0,0,1,False,New,0.02,1,0,0,0,1541.82,1541.82
155,84,11,1,935.85,42.0,2,1,1,3,1,6,3,0,1,2,False,New,0.02,0,1,0,0,935.85,935.85
962,572,32,3,394.74,20.0,0,2,0,0,3,1,4,2,2,3,False,Regular,0.02,0,0,1,0,1184.22,1184.22
854,166,48,4,37.2,42.0,2,4,3,7,3,10,1,1,1,0,True,Regular,0.05,0,0,0,0,148.8,148.8
1312,1120,20,3,479.97,31.0,1,0,1,6,0,1,4,2,0,3,False,Premium,0.02,1,0,0,0,1439.91,1439.91
626,103,17,2,343.97,34.0,1,0,2,4,2,1,0,2,0,3,False,New,0.02,1,0,0,0,687.94,687.94
686,224,3,1,765.94,24.0,0,2,1,6,0,1,3,0,2,3,False,Regular,0.05,0,0,1,0,765.94,765.94
1519,650,37,3,63.97,58.0,0,2,2,6,0,8,1,1,0,2,False,Regular,0.02,0,0,1,0,191.91,191.91
570,208,13,1,274.58,52.0,0,1,1,8,2,1,5,1,0,3,False,Regular,0.02,0,1,0,0,274.58,274.58
1855,937,20,3,510.6,51.0,0,1,0,6,0,7,1,2,0,2,False,Premium,0.02,0,1,0,0,1531.8,1531.8000000000002
18,48,4,2,266.1,35.0,0,0,1,7,3,1,6,1,0,3,False,New,0.02,1,0,0,0,532.2,532.2
128,48,45,4,575.2,35.0,1,0,1,3,1,5,1,2,0,1,False,New,0.05,1,0,0,0,2300.8,2300.8
1347,847,20,2,680.9,33.0,0,3,0,6,0,2,4,0,0,3,False,Premium,0.02,0,0,0,1,1361.8,1361.8
1280,923,36,2,177.73,50.0,0,1,2,5,1,12,3,1,0,3,False,Premium,0.05,0,1,0,0,355.46,355.46
1913,956,39,2,495.79,54.0,1,2,1,6,0,9,6,2,0,0,False,Premium,0.05,0,0,1,0,991.58,991.58
928,1214,25,3,367.99,61.0,1,3,1,4,2,12,0,2,0,3,False,Premium,0.02,0,0,0,1,1103.97,1103.97
981,1236,43,1,837.18,56.0,0,1,1,6,0,2,5,0,0,3,False,Premium,0.02,0,1,0,0,837.18,837.18
1909,1034,39,1,876.24,46.0,0,0,0,6,0,9,2,0,0,0,False,Premium,0.05,1,0,0,0,876.24,876.24
191,58,6,3,842.05,64.0,0,3,2,3,1,7,1,0,0,2,False,New,0.05,0,0,0,1,2526.15,2526.1499999999996
1140,965,34,2,495.9,49.0,0,1,0,3,1,7,3,2,0,2,False,Premium,0.02,0,1,0,0,991.8,991.8
993,1476,18,4,150.2,24.0,0,2,1,6,0,3,3,1,2,1,False,Premium,0.05,0,0,1,0,600.8,600.8
1900,45,9,4,759.97,42.0,2,4,3,8,2,8,4,0,1,2,False,New,0.05,0,0,0,0,3039.88,3039.88
1613,364,11,3,362.7,47.0,0,3,0,3,1,11,4,2,0,0,False,Regular,0.02,0,0,0,1,1088.1,1088.1
607,176,21,4,535.43,57.0,0,1,0,4,2,1,4,2,0,3,False,Regular,0.05,0,1,0,0,2141.72,2141.72
181,81,26,4,30.65,31.0,0,0,0,3,1,6,0,1,0,2,False,New,0.02,1,0,0,0,122.6,122.6
302,90,24,1,832.57,33.0,0,1,1,6,0,10,3,0,0,0,False,New,0.05,0,1,0,0,832.57,832.57
497,17,10,3,612.4,20.0,0,1,1,3,1,5,2,0,2,1,False,New,0.02,0,1,0,0,1837.2,1837.1999999999998
1650,890,34,2,14.67,50.0,1,1,0,3,1,12,2,1,0,3,False,Premium,0.02,0,1,0,0,29.34,29.34
1731,1092,4,2,703.45,49.0,1,0,0,7,3,3,6,0,0,1,False,Premium,0.02,1,0,0,0,1406.9,1406.9
1618,1220,29,1,78.99,58.0,0,0,0,7,3,11,5,1,0,0,False,Premium,0.02,1,0,0,0,78.99,78.99
1595,1447,13,4,843.56,65.0,0,1,0,8,2,10,3,0,1,0,False,Premium,0.02,0,1,0,0,3374.24,3374.24
518,242,34,4,391.27,69.0,0,1,1,3,1,1,3,2,1,3,False,Regular,0.02,0,1,0,0,1565.08,1565.08
1929,1093,14,4,444.3,39.0,0,0,0,9,3,9,0,2,0,0,False,Premium,0.02,1,0,0,0,1777.2,1777.2
1070,187,28,3,546.18,42.0,2,4,3,6,0,5,3,2,1,1,False,Regular,0.02,0,0,0,0,1638.54,1638.54
477,82,28,2,178.77,48.0,1,0,1,6,0,4,3,1,0,1,False,New,0.02,1,0,0,0,357.54,357.54
158,50,6,1,785.59,42.0,0,0,0,3,1,6,6,0,0,2,False,New,0.05,1,0,0,0,785.59,785.59
1244,444,43,1,504.69,44.0,1,2,1,6,0,11,2,2,0,0,False,Regular,0.02,0,0,1,0,504.69,504.69
1196,1326,43,4,172.04,60.0,0,0,1,6,0,9,3,1,0,0,False,Premium,0.02,1,0,0,0,688.16,688.16
17,43,8,3,759.07,68.0,0,1,1,6,0,1,5,0,1,3,False,New,0.02,0,1,0,0,2277.21,2277.21
1536,502,36,2,962.57,60.0,1,2,2,5,1,8,4,0,0,2,False,Regular,0.05,0,0,1,0,1925.14,1925.14
1073,953,10,4,802.79,33.0,1,1,0,3,1,5,6,0,0,1,False,Premium,0.02,0,1,0,0,3211.16,3211.16
1916,1353,45,1,426.13,52.0,1,2,1,3,1,9,2,2,0,0,False,Premium,0.05,0,0,1,0,426.13,426.13
547,137,37,1,52.58,24.0,1,3,0,6,0,1,1,1,2,3,True,New,0.02,0,0,0,1,52.58,52.58
1540,71,40,2,329.96,42.0,2,4,3,1,2,8,1,2,1,2,False,New,0.02,0,0,0,0,659.92,659.92
659,264,45,1,640.17,42.0,1,0,1,3,1,1,2,0,0,3,False,Regular,0.05,1,0,0,0,640.17,640.17
1583,390,12,3,483.5,42.0,0,0,1,3,1,10,5,2,0,0,False,Regular,0.05,1,0,0,0,1450.5,1450.5
1020,714,49,2,731.14,47.0,0,3,1,3,1,3,2,0,0,1,False,Regular,0.02,0,0,0,1,1462.28,1462.28
1619,881,21,3,67.64,25.0,1,2,2,4,2,11,6,1,0,0,False,Premium,0.05,0,0,1,0,202.92,202.92000000000002
1505,576,23,2,196.05,43.0,0,2,2,4,2,7,1,1,0,2,False,Regular,0.02,0,0,1,0,392.1,392.1
960,733,27,4,334.47,18.0,1,3,0,6,0,1,5,2,2,3,False,Premium,0.05,0,0,0,1,1337.88,1337.88
1829,1490,40,3,496.95,47.0,0,2,0,1,2,6,6,2,0,2,False,Premium,0.02,0,0,1,0,1490.85,1490.85
284,83,38,1,536.92,65.0,1,0,1,9,3,10,6,2,1,0,False,New,0.02,1,0,0,0,536.92,536.92
798,1261,11,2,494.39,61.0,0,2,2,3,1,8,1,2,0,2,False,Premium,0.02,0,0,1,0,988.78,988.78
1584,582,16,1,188.83,36.0,0,1,2,6,0,10,6,1,0,0,False,Regular,0.02,0,1,0,0,188.83,188.83
226,59,1,3,410.97,24.0,1,1,1,4,2,8,1,2,2,2,False,New,0.02,0,1,0,0,1232.91,1232.91
27,13,32,4,137.16,41.0,0,3,1,0,3,1,0,1,0,3,False,New,0.02,0,0,0,1,548.64,548.64
1722,1080,39,4,30.85,40.0,0,0,2,6,0,3,1,1,0,1,False,Premium,0.05,1,0,0,0,123.4,123.4
438,51,1,4,448.29,31.0,1,0,0,4,2,3,6,2,0,1,False,New,0.02,1,0,0,0,1793.16,1793.16
1893,1066,2,2,476.65,64.0,0,1,1,3,1,8,4,2,0,2,False,Premium,0.02,0,1,0,0,953.3,953.3
1389,1136,3,4,754.82,59.0,0,2,2,6,0,4,4,0,0,1,False,Premium,0.05,0,0,1,0,3019.28,3019.28
230,12,8,3,104.31,28.0,0,1,2,6,0,8,0,1,0,2,False,New,0.02,0,1,0,0,312.93,312.93
38,76,1,4,947.82,43.0,1,1,2,4,2,2,5,0,0,3,False,New,0.02,0,1,0,0,3791.28,3791.28
750,1270,19,2,456.77,55.0,0,2,1,8,2,7,5,2,0,2,False,Premium,0.02,0,0,1,0,913.54,913.54
1046,1379,25,4,901.31,50.0,1,0,0,4,2,4,4,0,0,1,False,Premium,0.02,1,0,0,0,3605.24,3605.24
1399,1097,8,4,421.11,57.0,0,0,1,6,0,4,3,2,0,1,False,Premium,0.02,1,0,0,0,1684.44,1684.44
470,51,24,1,451.89,42.0,2,0,0,6,0,4,3,2,1,1,False,New,0.05,1,0,0,0,451.89,451.89
1647,1467,28,1,312.59,32.0,0,2,0,6,0,12,6,2,0,3,False,Premium,0.02,0,0,1,0,312.59,312.59
1912,274,17,1,300.42,42.0,2,4,3,4,2,9,5,2,1,0,False,Regular,0.02,0,0,0,0,300.42,300.42
688,252,42,1,607.03,39.0,0,3,2,4,2,1,3,0,0,3,False,Regular,0.05,0,0,0,1,607.03,607.03
1793,592,20,3,594.23,27.0,0,3,1,6,0,5,5,2,0,1,False,Regular,0.02,0,0,0,1,1782.69,1782.69
640,269,36,2,949.58,33.0,0,0,1,5,1,1,0,0,0,3,False,Regular,0.05,1,0,0,0,1899.16,1899.16
1667,1091,37,3,513.85,57.0,1,2,0,6,0,1,5,2,0,3,False,Premium,0.02,0,0,1,0,1541.55,1541.5500000000002
1219,711,21,2,875.37,39.0,1,2,2,4,2,10,5,0,0,0,False,Regular,0.05,0,0,1,0,1750.74,1750.74
1159,1359,7,2,103.73,54.0,0,2,1,7,3,8,0,1,0,2,False,Premium,0.02,0,0,1,0,207.46,207.46
1416,858,31,4,235.05,42.0,2,2,1,6,0,4,6,1,1,1,False,Premium,0.02,0,0,1,0,940.2,940.2
1528,513,30,2,802.15,33.0,1,1,2,2,0,8,6,0,0,2,False,Regular,0.05,0,1,0,0,1604.3,1604.3
1612,1210,4,3,767.62,52.0,0,0,0,7,3,11,6,0,0,0,True,Premium,0.02,1,0,0,0,2302.86,2302.86
1301,1174,7,4,488.05,22.0,0,0,2,7,3,1,3,2,2,3,False,Premium,0.02,1,0,0,0,1952.2,1952.2
1831,1327,43,2,588.09,24.0,0,2,1,6,0,6,0,2,2,2,True,Premium,0.02,0,0,1,0,1176.18,1176.18
801,56,28,4,945.85,42.0,2,4,3,6,0,8,4,0,1,2,False,New,0.02,0,0,0,0,3783.4,3783.4
161,33,38,1,664.21,59.0,1,2,1,9,3,6,2,0,0,2,False,New,0.02,0,0,1,0,664.21,664.21
957,658,4,4,561.27,66.0,0,2,0,7,3,1,2,2,1,3,False,Regular,0.02,0,0,1,0,2245.08,2245.08
1187,1205,23,2,730.29,42.0,2,0,1,4,2,9,0,0,1,0,False,Premium,0.02,1,0,0,0,1460.58,1460.58
822,606,4,3,915.55,64.0,1,1,0,7,3,9,4,0,0,0,False,Regular,0.02,0,1,0,0,2746.65,2746.6499999999996
1692,1452,18,3,477.85,34.0,0,2,0,6,0,1,2,2,0,3,False,Premium,0.05,0,0,1,0,1433.55,1433.5500000000002
878,26,24,3,465.38,42.0,2,4,3,6,0,11,4,2,1,0,False,New,0.05,0,0,0,0,1396.14,1396.1399999999999
914,1074,50,2,488.85,31.0,0,3,1,4,2,12,0,2,0,3,False,Premium,0.02,0,0,0,1,977.7,977.7
153,32,20,4,616.81,44.0,0,1,1,6,0,6,0,0,0,2,False,New,0.02,0,1,0,0,2467.24,2467.24
1786,1150,19,2,575.38,35.0,1,1,2,8,2,5,5,2,0,1,False,Premium,0.02,0,1,0,0,1150.76,1150.76
1728,468,4,1,742.62,65.0,1,1,1,7,3,3,3,0,1,1,False,Regular,0.02,0,1,0,0,742.62,742.62
510,224,31,1,679.35,24.0,1,2,1,6,0,1,3,0,2,3,False,Regular,0.02,0,0,1,0,679.35,679.35
1136,918,15,2,497.97,22.0,0,0,0,4,2,7,6,2,2,2,False,Premium,0.05,1,0,0,0,995.94,995.94
1251,554,28,1,523.83,60.0,0,0,1,6,0,11,2,2,0,0,False,Regular,0.02,1,0,0,0,523.83,523.83
1620,1122,48,2,927.73,65.0,1,3,0,7,3,11,4,0,1,0,False,Premium,0.05,0,0,0,1,1855.46,1855.46
104,64,25,3,611.23,31.0,0,0,2,4,2,4,0,0,0,1,False,New,0.02,1,0,0,0,1833.69,1833.69
1446,1467,21,1,447.49,32.0,0,2,0,4,2,5,0,2,0,1,False,Premium,0.05,0,0,1,0,447.49,447.49
1444,1256,36,2,186.1,52.0,0,2,0,5,1,5,6,1,0,1,False,Premium,0.05,0,0,1,0,372.2,372.2
587,274,39,3,666.38,20.0,0,2,2,6,0,1,6,0,2,3,False,Regular,0.05,0,0,1,0,1999.14,1999.1399999999999
1720,1116,46,2,610.59,43.0,1,1,1,6,0,2,2,0,0,3,False,Premium,0.02,0,1,0,0,1221.18,1221.18
1144,471,23,2,384.89,34.0,0,2,0,4,2,7,4,2,0,2,False,Regular,0.02,0,0,1,0,769.78,769.78
54,58,47,4,378.12,64.0,1,3,2,3,1,2,4,2,0,3,False,New,0.02,0,0,0,1,1512.48,1512.48
152,92,2,3,620.44,35.0,1,0,1,3,1,6,4,0,0,2,False,New,0.02,1,0,0,0,1861.32,1861.3200000000002
404,85,22,1,597.6,25.0,1,1,1,7,3,2,4,2,0,3,False,New,0.02,0,1,0,0,597.6,597.6
1888,1049,13,1,981.63,33.0,1,3,0,8,2,8,2,0,0,2,False,Premium,0.02,0,0,0,1,981.63,981.63
208,24,11,1,658.46,19.0,0,3,0,3,1,7,4,0,2,2,False,New,0.02,0,0,0,1,658.46,658.46
1842,649,36,3,15.03,28.0,1,0,1,5,1,6,5,1,0,2,False,Regular,0.05,1,0,0,0,45.09,45.089999999999996
1123,461,45,2,887.06,24.0,0,3,1,3,1,7,4,0,2,2,False,Regular,0.05,0,0,0,1,1774.12,1774.12
1702,1489,50,4,897.32,46.0,0,0,1,4,2,2,5,0,0,3,False,Premium,0.02,1,0,0,0,3589.28,3589.28
9,23,48,2,470.82,55.0,0,3,1,7,3,1,1,2,0,3,False,New,0.05,0,0,0,1,941.64,941.64
1015,225,24,3,369.24,42.0,2,4,3,6,0,3,1,2,1,1,False,Regular,0.05,0,0,0,0,1107.72,1107.72
1747,367,49,2,273.36,18.0,0,1,1,3,1,3,0,1,2,1,False,Regular,0.02,0,1,0,0,546.72,546.72
1061,810,1,1,778.11,35.0,1,0,1,4,2,5,0,0,0,1,False,Premium,0.02,1,0,0,0,778.11,778.11
453,3,3,2,350.12,46.0,0,1,2,6,0,3,4,2,0,1,False,New,0.05,0,1,0,0,700.24,700.24
254,53,32,3,363.16,26.0,0,0,0,0,3,9,1,2,0,0,False,New,0.02,1,0,0,0,1089.48,1089.48
1328,710,24,3,529.26,41.0,0,3,1,6,0,1,2,2,0,3,False,Regular,0.05,0,0,0,1,1587.78,1587.78
897,1423,38,2,101.59,20.0,0,2,0,9,3,11,5,1,2,0,False,Premium,0.02,0,0,1,0,203.18,203.18
1924,154,24,3,116.34,42.0,2,4,3,6,0,9,3,1,1,0,False,Regular,0.05,0,0,0,0,349.02,349.02
881,390,32,1,167.94,42.0,0,0,1,0,3,11,3,1,0,0,False,Regular,0.02,1,0,0,0,167.94,167.94
1596,905,41,2,488.03,55.0,0,3,1,6,0,10,1,2,0,0,False,Premium,0.02,0,0,0,1,976.06,976.06
1836,1074,13,2,180.63,31.0,0,3,1,8,2,6,6,1,0,2,False,Premium,0.02,0,0,0,1,361.26,361.26
624,139,28,4,811.76,45.0,1,2,1,6,0,1,0,0,0,3,False,New,0.02,0,0,1,0,3247.04,3247.04
346,15,48,1,646.15,57.0,1,3,0,7,3,12,5,0,0,3,False,New,0.05,0,0,0,1,646.15,646.15
1657,29,48,2,792.66,42.0,2,4,3,7,3,12,2,0,1,3,False,New,0.05,0,0,0,0,1585.32,1585.32
263,93,47,4,986.83,64.0,1,2,1,3,1,9,6,0,0,0,False,New,0.02,0,0,1,0,3947.32,3947.32
1322,699,12,2,535.12,36.0,1,1,1,3,1,1,3,2,0,3,False,Regular,0.05,0,1,0,0,1070.24,1070.24
1439,902,12,4,20.9,65.0,1,3,0,3,1,5,0,1,1,1,False,Premium,0.05,0,0,0,1,83.6,83.6
151,2,6,3,598.83,69.0,0,2,0,3,1,5,6,2,1,1,False,New,0.05,0,0,1,0,1796.49,1796.4900000000002
473,98,47,2,97.88,58.0,0,3,1,3,1,4,6,1,0,1,False,New,0.02,0,0,0,1,195.76,195.76
641,112,38,4,962.69,40.0,1,0,2,9,3,1,0,0,0,3,False,New,0.02,1,0,0,0,3850.76,3850.76
1927,272,4,1,553.15,42.0,2,4,3,7,3,9,6,2,1,0,False,Regular,0.02,0,0,0,0,553.15,553.15
1830,1112,38,3,786.44,33.0,0,1,1,9,3,6,4,0,0,2,False,Premium,0.02,0,1,0,0,2359.32,2359.32
551,188,23,1,548.37,34.0,0,1,0,4,2,1,5,2,0,3,False,Regular,0.02,0,1,0,0,548.37,548.37
929,1412,5,1,412.35,69.0,1,3,1,6,0,12,2,2,1,3,False,Premium,0.02,0,0,0,1,412.35,412.35
489,30,4,1,739.81,42.0,0,2,1,7,3,5,0,0,0,1,False,New,0.02,0,0,1,0,739.81,739.81
1762,1333,49,3,468.92,32.0,1,2,2,3,1,4,2,2,0,1,False,Premium,0.02,0,0,1,0,1406.76,1406.76
1172,589,41,3,705.3,66.0,1,3,2,6,0,8,4,0,1,2,False,Regular,0.02,0,0,0,1,2115.9,2115.8999999999996
147,4,37,2,673.68,32.0,1,1,2,6,0,5,2,0,0,1,False,New,0.02,0,1,0,0,1347.36,1347.36
1659,35,11,3,909.28,42.0,2,4,3,3,1,12,1,0,1,3,False,New,0.02,0,0,0,0,2727.84,2727.84
1874,893,40,3,140.71,56.0,1,0,2,1,2,7,2,1,0,2,False,Premium,0.02,1,0,0,0,422.13,422.13
403,11,43,3,520.02,28.0,0,3,1,6,0,2,6,2,0,3,False,New,0.02,0,0,0,1,1560.06,1560.06
955,1482,1,2,20.45,41.0,1,0,0,4,2,1,4,1,0,3,False,Premium,0.02,1,0,0,0,40.9,40.9
1825,615,9,4,20.69,20.0,0,2,2,8,2,6,2,1,2,2,False,Regular,0.05,0,0,1,0,82.76,82.76
660,199,35,3,503.25,47.0,0,2,2,7,3,1,2,2,0,3,False,Regular,0.02,0,0,1,0,1509.75,1509.75
1373,608,6,4,82.12,40.0,0,3,1,3,1,3,5,1,0,1,False,Regular,0.05,0,0,0,1,328.48,328.48
464,23,50,2,462.29,55.0,1,3,1,4,2,4,1,2,0,1,False,New,0.02,0,0,0,1,924.58,924.58
1350,1269,3,3,700.47,21.0,1,3,1,6,0,2,3,0,2,3,False,Premium,0.05,0,0,0,1,2101.41,2101.41
187,90,13,4,409.23,33.0,0,1,1,8,2,7,4,2,0,2,False,New,0.02,0,1,0,0,1636.92,1636.92
1148,830,31,2,716.52,42.0,2,3,2,6,0,8,1,0,1,2,False,Premium,0.02,0,0,0,1,1433.04,1433.04
1225,818,45,1,217.32,50.0,0,3,0,3,1,10,1,1,0,0,False,Premium,0.05,0,0,0,1,217.32,217.32
609,243,28,2,648.15,44.0,0,3,0,6,0,1,4,0,0,3,False,Regular,0.02,0,0,0,1,1296.3,1296.3
144,96,3,1,696.26,42.0,0,0,0,6,0,5,6,0,0,1,False,New,0.05,1,0,0,0,696.26,696.26
752,1402,16,2,458.73,18.0,0,3,1,6,0,7,4,2,2,2,True,Premium,0.02,0,0,0,1,917.46,917.46
1535,427,26,1,133.19,55.0,0,1,1,3,1,8,6,1,0,2,False,Regular,0.02,0,1,0,0,133.19,133.19
982,1030,39,3,962.0,66.0,1,1,2,6,0,2,6,0,1,3,False,Premium,0.05,0,1,0,0,2886.0,2886.0
198,10,2,3,770.05,40.0,1,1,2,3,1,7,1,0,0,2,False,New,0.02,0,1,0,0,2310.15,2310.1499999999996
1634,224,31,2,388.41,42.0,2,4,3,6,0,12,4,2,1,3,False,Regular,0.02,0,0,0,0,776.82,776.82
884,1472,13,2,883.59,33.0,1,0,1,8,2,11,6,0,0,0,False,Premium,0.02,1,0,0,0,1767.18,1767.18
280,5,39,1,584.31,60.0,1,0,0,6,0,10,2,2,0,0,False,New,0.05,1,0,0,0,584.31,584.31
294,70,10,3,242.22,42.0,2,0,1,3,1,10,2,1,1,0,False,New,0.02,1,0,0,0,726.66,726.66
1774,726,20,3,394.22,42.0,2,1,1,6,0,4,4,2,1,1,False,Regular,0.02,0,1,0,0,1182.66,1182.66
401,96,49,2,12.56,42.0,0,0,0,3,1,2,1,1,0,3,False,New,0.02,1,0,0,0,25.12,25.12
123,69,41,3,908.74,21.0,0,1,1,6,0,5,6,0,2,1,False,New,0.02,0,1,0,0,2726.22,2726.2200000000003
1208,1434,32,2,611.61,40.0,0,1,0,0,3,10,0,0,0,0,False,Premium,0.02,0,1,0,0,1223.22,1223.22
203,49,1,4,39.1,21.0,0,1,1,4,2,7,2,1,2,2,False,New,0.02,0,1,0,0,156.4,156.4
1463,116,39,1,183.82,42.0,2,4,3,6,0,6,1,1,1,2,False,New,0.05,0,0,0,0,183.82,183.82
836,385,41,2,592.24,18.0,0,2,2,6,0,9,4,2,2,0,False,Regular,0.02,0,0,1,0,1184.48,1184.48
247,85,25,3,454.94,25.0,1,1,1,4,2,9,1,2,0,0,True,New,0.02,0,1,0,0,1364.82,1364.82
1440,942,9,3,422.47,20.0,1,0,0,8,2,5,2,2,2,1,False,Premium,0.05,1,0,0,0,1267.41,1267.41
1848,112,7,4,659.64,42.0,2,4,3,7,3,7,1,0,1,2,True,New,0.02,0,0,0,0,2638.56,2638.56
1828,940,31,4,775.15,22.0,0,2,0,6,0,6,5,0,2,2,False,Premium,0.02,0,0,1,0,3100.6,3100.6
1154,841,14,1,626.15,36.0,1,1,2,9,3,8,3,0,0,2,False,Premium,0.02,0,1,0,0,626.15,626.15
1662,623,4,4,888.67,46.0,0,0,1,7,3,12,4,0,0,3,False,Regular,0.02,1,0,0,0,3554.68,3554.68
1427,435,4,4,595.39,26.0,0,1,0,7,3,5,3,2,0,1,False,Regular,0.02,0,1,0,0,2381.56,2381.56
385,13,38,3,824.94,42.0,2,3,1,9,3,1,2,0,1,3,False,New,0.02,0,0,0,1,2474.82,2474.82
1710,965,42,1,375.02,49.0,0,1,0,4,2,2,6,2,0,3,False,Premium,0.05,0,1,0,0,375.02,375.02
855,849,31,2,409.59,44.0,1,2,2,6,0,10,5,2,0,0,False,Premium,0.02,0,0,1,0,819.18,819.18
1590,1381,37,4,540.3,36.0,0,1,1,6,0,10,5,2,0,0,False,Premium,0.02,0,1,0,0,2161.2,2161.2
220,17,11,3,379.12,20.0,0,1,1,3,1,8,5,2,2,2,False,New,0.02,0,1,0,0,1137.36,1137.3600000000001
642,263,11,2,624.7,64.0,1,2,1,3,1,1,0,0,0,3,False,Regular,0.02,0,0,1,0,1249.4,1249.4
2,58,5,3,246.3,64.0,0,3,2,6,0,1,1,1,0,3,True,New,0.02,0,0,0,1,738.9,738.9000000000001
113,51,47,2,984.51,31.0,0,0,0,3,1,4,3,0,0,1,False,New,0.02,1,0,0,0,1969.02,1969.02
699,293,35,1,261.28,30.0,0,2,2,7,3,1,1,1,0,3,False,Regular,0.02,0,0,1,0,261.28,261.28
1861,249,18,2,822.26,42.0,2,4,3,6,0,7,3,0,1,2,False,Regular,0.05,0,0,0,0,1644.52,1644.52
952,1337,7,3,421.0,65.0,0,2,2,7,3,1,1,2,1,3,True,Premium,0.02,0,0,1,0,1263.0,1263.0
1649,1275,5,2,542.31,39.0,1,0,2,6,0,12,0,2,0,3,False,Premium,0.02,1,0,0,0,1084.62,1084.62
1637,433,44,2,863.26,41.0,0,2,2,6,0,12,3,0,0,3,False,Regular,0.02,0,0,1,0,1726.52,1726.52
1711,1451,1,4,693.13,66.0,0,0,0,4,2,2,4,0,1,3,False,Premium,0.02,1,0,0,0,2772.52,2772.52
1411,111,41,1,412.34,42.0,2,4,3,6,0,4,0,2,1,1,False,New,0.02,0,0,0,0,412.34,412.34
1410,52,34,4,234.94,42.0,2,4,3,3,1,4,4,1,1,1,False,New,0.02,0,0,0,0,939.76,939.76
1534,644,2,1,522.42,43.0,0,1,1,3,1,8,5,2,0,2,False,Regular,0.02,0,1,0,0,522.42,522.42
1292,871,16,3,443.27,29.0,1,3,0,6,0,12,0,2,0,3,False,Premium,0.02,0,0,0,1,1329.81,1329.81
